source_fft_file,label,status,n_bins,freq_min,freq_max,warnings,source_window_file
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_078_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_078.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_079_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_079.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_080_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_080.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_081_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_081.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_082_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_082.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_083_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_083.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_084_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_084.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_085_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_085.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_086_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_086.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_087_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_087.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_088_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_088.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_089_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_089.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_090_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_090.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_091_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_091.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_092_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_092.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_093_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_093.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_094_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_094.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_095_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_095.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_096_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_096.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_097_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_097.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_098_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_098.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_099_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_099.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_100_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_100.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_101_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_101.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_102_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_102.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_103_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_103.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_104_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_104.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_105_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_105.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_106_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_106.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_107_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_107.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_108_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_108.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_109_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_109.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_110_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_110.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_111_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_111.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_112_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_112.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_113_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_113.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_114_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_114.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_115_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_115.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_116_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_116.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_117_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_117.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_118_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_118.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_119_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_119.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_120_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_120.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_121_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_121.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_122_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_122.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_123_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_123.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_124_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_124.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_125_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_125.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_126_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_126.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_127_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_127.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_128_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_128.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_129_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_129.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_130_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_001_window_130.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_000_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_000.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_001_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_001.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_002_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_002.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_003_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_003.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_004_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_004.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_005_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_005.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_006_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_006.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_007_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_007.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_008_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_008.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_009_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_009.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_010_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_010.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_011_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_011.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_012_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_012.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_013_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_013.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_014_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_014.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_015_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_015.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_016_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_016.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_017_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_017.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_018_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_018.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_019_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_019.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_020_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_020.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_021_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_021.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_022_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_022.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_023_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_023.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_024_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_024.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_025_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_025.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_026_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_026.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_027_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_027.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_028_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_028.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_029_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_029.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_030_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_030.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_031_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_031.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_032_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_032.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_033_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_033.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_034_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_034.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_035_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_035.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_036_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_036.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_037_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_037.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_038_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_038.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_039_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_039.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_040_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_040.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_041_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_041.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_042_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_042.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_043_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_043.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_044_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_044.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_045_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_045.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_046_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_046.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_047_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_047.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_048_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_048.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_049_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_049.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_050_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_050.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_051_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_051.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_052_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_052.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_053_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_053.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_054_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_054.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_055_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_055.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_056_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_056.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_057_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_057.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_058_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_058.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_059_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_059.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_060_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_060.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_061_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_061.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_062_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_062.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_063_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_063.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_064_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_064.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_065_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_065.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_066_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_066.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_067_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_067.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_068_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_068.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_069_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_069.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_070_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_070.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_071_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_071.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_072_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_072.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_073_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_073.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_074_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_074.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_075_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_075.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_076_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_076.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_077_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_077.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_078_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_078.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_079_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_079.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_080_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_080.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_081_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_081.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_082_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_082.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_083_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_083.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_084_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_084.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_085_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_085.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_000_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_000.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_001_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_001.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_002_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_002.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_003_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_003.csv
