source_window,label,fft_file,num_samples,expected_window_size,expected_fs,num_fft_bins,expected_fft_bins,freq_resolution_hz,expected_freq_resolution_hz,max_frequency_hz,nyquist_frequency_hz,dc_removed,window_function,fft_type,signal_type,status,reason
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_030.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_030_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_031.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_031_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_032.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_032_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_033.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_033_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_034.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_034_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_035.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_035_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_036.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_036_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_037.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_037_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_038.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_038_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_039.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_039_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_040.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_040_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_041.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_041_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_042.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_042_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_043.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_043_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_044.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_044_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_045.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_045_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_046.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_046_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_047.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_047_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_048.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_048_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_049.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_049_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_050.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_050_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_051.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_051_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_052.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_052_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_053.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_053_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_054.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_054_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_055.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_055_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_056.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_056_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_057.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_057_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_058.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_058_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_059.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_059_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_060.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_060_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_061.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_061_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_062.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_062_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_063.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_063_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_064.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_064_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_065.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_065_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_066.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_066_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_067.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_067_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_000.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_000_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_001.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_001_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_002.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_002_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_003.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_003_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_004.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_004_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_005.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_005_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_006.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_006_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_007.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_007_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_008.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_008_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_009.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_009_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_010.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_010_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_011.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_011_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_012.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_012_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_013.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_013_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_014.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_014_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_015.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_015_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_016.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_016_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_017.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_017_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_018.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_018_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_019.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_019_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_020.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_020_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_021.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_021_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_022.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_022_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_023.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_023_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_024.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_024_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_025.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_025_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_026.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_026_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_027.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_027_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_028.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_028_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_029.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_029_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_030.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_030_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_031.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_031_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_032.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_032_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_033.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_033_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_034.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_034_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_035.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_035_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_036.csv,obstruction,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_036_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
